date,county,state_name,fips,cases,deaths,county_code,state,locality,locality_original,CPV,CPV_2,CPV_3,CPV_4,CPV_5,CPV_50,CPV_6,GS_10,GS_10_2,GS_10_3,GS_100,GS_1000,GS_25,GS_25_2,GS_250,GS_250_2,GS_50,GS_50_2,GS_500,LD,LD_2,NESC,NESC_2,NESC_3,PC,PC_2,PC_3,PC_4,PC_5,PC_6,SD,SD_2,SD_3,SDO,SDO_2,SDO_3,SDO_4
2020-03-01,Alameda,California,06001,1,0,001,CA,alameda county,alameda_county,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-02,Alameda,California,06001,1,0,001,CA,alameda county,alameda_county,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-03,Alameda,California,06001,2,0,001,CA,alameda county,alameda_county,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-04,Alameda,California,06001,2,0,001,CA,alameda county,alameda_county,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-05,Alameda,California,06001,2,0,001,CA,alameda county,alameda_county,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-06,Alameda,California,06001,3,0,001,CA,alameda county,alameda_county,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-07,Alameda,California,06001,3,0,001,CA,alameda county,alameda_county,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-08,Alameda,California,06001,3,0,001,CA,alameda county,alameda_county,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-09,Alameda,California,06001,24,0,001,CA,alameda county,alameda_county,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2020-03-10,Alameda,California,06001,25,0,001,CA,alameda county,alameda_county,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2020-03-11,Alameda,California,06001,25,0,001,CA,alameda county,alameda_county,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2020-03-12,Alameda,California,06001,29,0,001,CA,alameda county,alameda_county,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2020-03-13,Alameda,California,06001,29,0,001,CA,alameda county,alameda_county,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
2020-03-14,Alameda,California,06001,29,0,001,CA,alameda county,alameda_county,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
2020-03-15,Alameda,California,06001,37,0,001,CA,alameda county,alameda_county,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
2020-03-16,Alameda,California,06001,40,0,001,CA,alameda county,alameda_county,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
2020-03-17,Alameda,California,06001,49,0,001,CA,alameda county,alameda_county,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0
2020-03-18,Alameda,California,06001,53,0,001,CA,alameda county,alameda_county,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0
2020-03-19,Alameda,California,06001,57,0,001,CA,alameda county,alameda_county,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,1,1,0,0
2020-03-20,Alameda,California,06001,67,0,001,CA,alameda county,alameda_county,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,1,1,0,0
2020-03-21,Alameda,California,06001,87,0,001,CA,alameda county,alameda_county,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,1,1,0,0
2020-03-22,Alameda,California,06001,127,0,001,CA,alameda county,alameda_county,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,1,1,0,0
2020-03-23,Alameda,California,06001,139,1,001,CA,alameda county,alameda_county,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,1,1,0,0
2020-03-24,Alameda,California,06001,151,2,001,CA,alameda county,alameda_county,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,1,1,0,0
2020-03-25,Alameda,California,06001,156,2,001,CA,alameda county,alameda_county,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,1,1,0,0
2020-03-26,Alameda,California,06001,199,4,001,CA,alameda county,alameda_county,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,1,1,0,0
2020-03-27,Alameda,California,06001,241,4,001,CA,alameda county,alameda_county,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,1,1,0,0
2020-03-03,Contra Costa,California,06013,1,0,013,CA,contra costa county,contra_costa_county,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-04,Contra Costa,California,06013,1,0,013,CA,contra costa county,contra_costa_county,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-05,Contra Costa,California,06013,1,0,013,CA,contra costa county,contra_costa_county,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-06,Contra Costa,California,06013,4,0,013,CA,contra costa county,contra_costa_county,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-07,Contra Costa,California,06013,4,0,013,CA,contra costa county,contra_costa_county,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-08,Contra Costa,California,06013,9,0,013,CA,contra costa county,contra_costa_county,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-09,Contra Costa,California,06013,9,0,013,CA,contra costa county,contra_costa_county,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2020-03-10,Contra Costa,California,06013,9,0,013,CA,contra costa county,contra_costa_county,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2020-03-11,Contra Costa,California,06013,9,0,013,CA,contra costa county,contra_costa_county,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2020-03-12,Contra Costa,California,06013,9,0,013,CA,contra costa county,contra_costa_county,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2020-03-13,Contra Costa,California,06013,25,0,013,CA,contra costa county,contra_costa_county,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2020-03-14,Contra Costa,California,06013,25,0,013,CA,contra costa county,contra_costa_county,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2020-03-15,Contra Costa,California,06013,25,0,013,CA,contra costa county,contra_costa_county,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2020-03-16,Contra Costa,California,06013,34,0,013,CA,contra costa county,contra_costa_county,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2020-03-17,Contra Costa,California,06013,34,0,013,CA,contra costa county,contra_costa_county,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0
2020-03-18,Contra Costa,California,06013,41,0,013,CA,contra costa county,contra_costa_county,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0
2020-03-19,Contra Costa,California,06013,42,0,013,CA,contra costa county,contra_costa_county,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0
2020-03-20,Contra Costa,California,06013,46,1,013,CA,contra costa county,contra_costa_county,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0
2020-03-21,Contra Costa,California,06013,51,1,013,CA,contra costa county,contra_costa_county,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0
2020-03-22,Contra Costa,California,06013,61,1,013,CA,contra costa county,contra_costa_county,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0
2020-03-23,Contra Costa,California,06013,71,1,013,CA,contra costa county,contra_costa_county,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0
2020-03-24,Contra Costa,California,06013,86,1,013,CA,contra costa county,contra_costa_county,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0
2020-03-25,Contra Costa,California,06013,108,1,013,CA,contra costa county,contra_costa_county,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0
2020-03-26,Contra Costa,California,06013,131,1,013,CA,contra costa county,contra_costa_county,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0
2020-03-27,Contra Costa,California,06013,151,2,013,CA,contra costa county,contra_costa_county,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0
2020-01-26,Los Angeles,California,06037,1,0,037,CA,los angeles county,los_angeles_county,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-27,Los Angeles,California,06037,1,0,037,CA,los angeles county,los_angeles_county,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-28,Los Angeles,California,06037,1,0,037,CA,los angeles county,los_angeles_county,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-29,Los Angeles,California,06037,1,0,037,CA,los angeles county,los_angeles_county,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-30,Los Angeles,California,06037,1,0,037,CA,los angeles county,los_angeles_county,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-31,Los Angeles,California,06037,1,0,037,CA,los angeles county,los_angeles_county,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-01,Los Angeles,California,06037,1,0,037,CA,los angeles county,los_angeles_county,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-02,Los Angeles,California,06037,1,0,037,CA,los angeles county,los_angeles_county,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-03,Los Angeles,California,06037,1,0,037,CA,los angeles county,los_angeles_county,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-04,Los Angeles,California,06037,1,0,037,CA,los angeles county,los_angeles_county,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-05,Los Angeles,California,06037,1,0,037,CA,los angeles county,los_angeles_county,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-06,Los Angeles,California,06037,1,0,037,CA,los angeles county,los_angeles_county,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-07,Los Angeles,California,06037,1,0,037,CA,los angeles county,los_angeles_county,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-08,Los Angeles,California,06037,1,0,037,CA,los angeles county,los_angeles_county,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-09,Los Angeles,California,06037,1,0,037,CA,los angeles county,los_angeles_county,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-10,Los Angeles,California,06037,1,0,037,CA,los angeles county,los_angeles_county,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-11,Los Angeles,California,06037,1,0,037,CA,los angeles county,los_angeles_county,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-12,Los Angeles,California,06037,1,0,037,CA,los angeles county,los_angeles_county,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-13,Los Angeles,California,06037,1,0,037,CA,los angeles county,los_angeles_county,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-14,Los Angeles,California,06037,1,0,037,CA,los angeles county,los_angeles_county,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-15,Los Angeles,California,06037,1,0,037,CA,los angeles county,los_angeles_county,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-16,Los Angeles,California,06037,1,0,037,CA,los angeles county,los_angeles_county,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-17,Los Angeles,California,06037,1,0,037,CA,los angeles county,los_angeles_county,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-18,Los Angeles,California,06037,1,0,037,CA,los angeles county,los_angeles_county,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-19,Los Angeles,California,06037,1,0,037,CA,los angeles county,los_angeles_county,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-20,Los Angeles,California,06037,1,0,037,CA,los angeles county,los_angeles_county,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-21,Los Angeles,California,06037,1,0,037,CA,los angeles county,los_angeles_county,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-22,Los Angeles,California,06037,1,0,037,CA,los angeles county,los_angeles_county,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-23,Los Angeles,California,06037,1,0,037,CA,los angeles county,los_angeles_county,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-24,Los Angeles,California,06037,1,0,037,CA,los angeles county,los_angeles_county,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-25,Los Angeles,California,06037,1,0,037,CA,los angeles county,los_angeles_county,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-26,Los Angeles,California,06037,1,0,037,CA,los angeles county,los_angeles_county,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-27,Los Angeles,California,06037,1,0,037,CA,los angeles county,los_angeles_county,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-28,Los Angeles,California,06037,1,0,037,CA,los angeles county,los_angeles_county,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-29,Los Angeles,California,06037,1,0,037,CA,los angeles county,los_angeles_county,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-01,Los Angeles,California,06037,1,0,037,CA,los angeles county,los_angeles_county,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-02,Los Angeles,California,06037,1,0,037,CA,los angeles county,los_angeles_county,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-03,Los Angeles,California,06037,1,0,037,CA,los angeles county,los_angeles_county,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-04,Los Angeles,California,06037,7,0,037,CA,los angeles county,los_angeles_county,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-05,Los Angeles,California,06037,11,0,037,CA,los angeles county,los_angeles_county,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-06,Los Angeles,California,06037,13,0,037,CA,los angeles county,los_angeles_county,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-07,Los Angeles,California,06037,14,0,037,CA,los angeles county,los_angeles_county,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-08,Los Angeles,California,06037,14,0,037,CA,los angeles county,los_angeles_county,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-09,Los Angeles,California,06037,19,0,037,CA,los angeles county,los_angeles_county,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2020-03-10,Los Angeles,California,06037,20,0,037,CA,los angeles county,los_angeles_county,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2020-03-11,Los Angeles,California,06037,28,1,037,CA,los angeles county,los_angeles_county,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2020-03-12,Los Angeles,California,06037,32,1,037,CA,los angeles county,los_angeles_county,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2020-03-13,Los Angeles,California,06037,40,1,037,CA,los angeles county,los_angeles_county,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2020-03-14,Los Angeles,California,06037,53,1,037,CA,los angeles county,los_angeles_county,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2020-03-15,Los Angeles,California,06037,69,1,037,CA,los angeles county,los_angeles_county,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
2020-03-16,Los Angeles,California,06037,94,1,037,CA,los angeles county,los_angeles_county,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0
2020-03-17,Los Angeles,California,06037,144,1,037,CA,los angeles county,los_angeles_county,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0
2020-03-18,Los Angeles,California,06037,190,1,037,CA,los angeles county,los_angeles_county,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0
2020-03-19,Los Angeles,California,06037,231,2,037,CA,los angeles county,los_angeles_county,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,1,1,0,0
2020-03-20,Los Angeles,California,06037,292,2,037,CA,los angeles county,los_angeles_county,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0
2020-03-21,Los Angeles,California,06037,351,4,037,CA,los angeles county,los_angeles_county,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0
2020-03-22,Los Angeles,California,06037,421,5,037,CA,los angeles county,los_angeles_county,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0
2020-03-23,Los Angeles,California,06037,536,7,037,CA,los angeles county,los_angeles_county,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0
2020-03-24,Los Angeles,California,06037,662,11,037,CA,los angeles county,los_angeles_county,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0
2020-03-25,Los Angeles,California,06037,799,13,037,CA,los angeles county,los_angeles_county,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0
2020-03-26,Los Angeles,California,06037,1216,21,037,CA,los angeles county,los_angeles_county,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0
2020-03-27,Los Angeles,California,06037,1465,27,037,CA,los angeles county,los_angeles_county,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0
2020-02-10,San Diego,California,06073,1,0,073,CA,san diego county,san_diego_county,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-11,San Diego,California,06073,1,0,073,CA,san diego county,san_diego_county,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-12,San Diego,California,06073,1,0,073,CA,san diego county,san_diego_county,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-13,San Diego,California,06073,1,0,073,CA,san diego county,san_diego_county,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-14,San Diego,California,06073,1,0,073,CA,san diego county,san_diego_county,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-15,San Diego,California,06073,1,0,073,CA,san diego county,san_diego_county,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
